id_registro,fecha_movimiento,personal_rol,personal_especialidad,area_nombre,cama_serie,cama_tipo,cama_tiene_sabana,cama_esta_ocupada
REG-109295,2026-05-05 02:22:05,finanzas,contabilidad,sala de operaciones,CAM-880,camilla,True,False
REG-109296,2026-05-05 02:22:40,administrativo,auditoria medica,uci pediatria,CAM-681,cuna pediatrica,False,False
REG-109297,2026-05-05 02:23:15,finanzas,contabilidad,atencion prioritaria,CAM-526,camilla de transporte,True,False
REG-109298,2026-05-05 02:23:50,administrativo,facturacion,atencion prioritaria,CAM-842,cama uci electrica,False,False
REG-109299,2026-05-05 02:24:25,administrativo,admitido,urgencias,CAM-161,cuna pediatrica,False,True
REG-109300,2026-05-05 02:25:00,medico,pediatra,uci adultos,CAM-793,cuna pediatrica,True,False
REG-109301,2026-05-05 02:25:35,finanzas,contabilidad,sala de operaciones,CAM-304,cuna pediatrica,True,True
REG-109302,2026-05-05 02:26:10,finanzas,tesoreria,sala de operaciones,,hospitalaria estandar,True,False
REG-109303,2026-05-05 02:26:45,medico,urgenciologo,pasillo urgencias,CAM-267,cama uci electrica,False,False
REG-109304,2026-05-05 02:27:20,administrativo,facturacion,uci pediatria,CAM-679,camilla,False,True
REG-109305,2026-05-05 02:27:55,medico,urgenciologo,sala de operaciones,CAM-733,cama uci electrica,False,False
REG-109306,2026-05-05 02:28:30,finanzas,costos e insumos,sala de operaciones,CAM-379,cama uci electrica,False,False
REG-109307,2026-05-05 02:29:05,finanzas,costos e insumos,sala de operaciones,CAM-885,camilla de transporte,False,True
REG-109308,2026-05-05 02:29:40,finanzas,contabilidad,atencion prioritaria,CAM-866,camilla de transporte,True,True
REG-109309,2026-05-05 02:30:15,finanzas,,piso 3 - hospitalizacion,CAM-539,cuna pediatrica,False,False
REG-109310,2026-05-05 02:30:50,finanzas,contabilidad,sala de operaciones,CAM-927,camilla,True,True
REG-109311,2026-05-05 02:31:25,finanzas,contabilidad,atencion prioritaria,CAM-474,cama uci electrica,False,False
REG-109312,2026-05-05 02:32:00,administrativo,talento humano,atencion prioritaria,CAM-951,cuna pediatrica,False,False
REG-109313,2026-05-05 02:32:35,medico,urgenciologo,uci adultos,CAM-701,cama uci electrica,False,False
REG-109314,2026-05-05 02:33:10,medico,cirujano general,pasillo urgencias,CAM-765,camilla de transporte,False,False
REG-109315,2026-05-05 02:33:45,medico,anestesiologo,atencion prioritaria,CAM-205,cama uci electrica,True,False
REG-109316,2026-05-05 02:34:20,medico,cirujano general,piso 3 - hospitalizacion,CAM-933,camilla de transporte,False,True
REG-109317,2026-05-05 02:34:55,finanzas,facturacion,sala de operaciones,CAM-549,camilla,False,False
REG-109318,2026-05-05 02:35:30,finanzas,costos e insumos,urgencias,CAM-985,camilla de transporte,True,False
REG-109319,2026-05-05 02:36:05,finanzas,costos e insumos,finanzas,CAM-982,cama uci electrica,False,False
REG-109320,2026-05-05 02:36:40,administrativo,admitido,urgencias,CAM-464,cama uci electrica,False,False
REG-109321,2026-05-05 02:37:15,administrativo,facturacion,atencion prioritaria,CAM-776,camilla,True,False
REG-109322,2026-05-05 02:37:50,administrativo,admitido,sala de operaciones,CAM-331,camilla,False,False
REG-109323,2026-05-05 02:38:25,medico,urgenciologo,atencion prioritaria,CAM-974,cama uci electrica,True,False
REG-109324,2026-05-05 02:39:00,medico,anestesiologo,piso 3 - hospitalizacion,CAM-655,camilla de transporte,False,False
REG-109325,2026-05-05 02:39:35,finanzas,contabilidad,urgencias,CAM-497,cuna pediatrica,True,False
REG-109326,2026-05-05 02:40:10,administrativo,talento humano,urgencias,CAM-873,hospitalaria estandar,False,True
REG-109327,2026-05-05 02:40:45,administrativo,facturacion,pasillo urgencias,CAM-226,cuna pediatrica,True,False
REG-109328,2026-05-05 02:41:20,finanzas,tesoreria,atencion prioritaria,CAM-449,camilla,True,True
REG-109329,2026-05-05 02:41:55,medico,anestesiologo,finanzas,CAM-803,hospitalaria estandar,False,False
REG-109330,2026-05-05 02:42:30,medico,cirujano general,urgencias,,cuna pediatrica,False,False
REG-109331,2026-05-05 02:43:05,finanzas,tesoreria,area administrativa,CAM-661,hospitalaria estandar,False,False
REG-109332,2026-05-05 02:43:40,finanzas,tesoreria,urgencias,CAM-929,camilla,False,True
REG-109333,2026-05-05 02:44:15,finanzas,contabilidad,sala de operaciones,CAM-457,camilla,True,False
REG-109334,2026-05-05 02:44:50,finanzas,costos e insumos,sala de operaciones,CAM-130,,False,False
REG-109335,2026-05-05 02:45:25,finanzas,,uci pediatria,CAM-342,cuna pediatrica,False,False
REG-109336,2026-05-05 02:46:00,medico,anestesiologo,finanzas,CAM-465,camilla de transporte,True,False
REG-109337,2026-05-05 02:46:35,administrativo,admitido,area administrativa,CAM-169,hospitalaria estandar,False,False
REG-109338,2026-05-05 02:47:10,finanzas,contabilidad,sala de operaciones,CAM-104,camilla,True,False
REG-109339,2026-05-05 02:47:45,administrativo,auditoria medica,atencion prioritaria,CAM-553,cama uci electrica,True,False
REG-109340,2026-05-05 02:48:20,medico,urgenciologo,piso 3 - hospitalizacion,CAM-717,hospitalaria estandar,False,False
REG-109341,2026-05-05 02:48:55,medico,cirujano,uci adultos,,cuna pediatrica,False,True
REG-109342,2026-05-05 02:49:30,administrativo,facturacion,urgencias,CAM-379,hospitalaria estandar,False,False
REG-109343,2026-05-05 02:50:05,medico,pediatra,uci adultos,CAM-828,hospitalaria estandar,True,True
REG-109344,2026-05-05 02:50:40,administrativo,admitido,pasillo urgencias,CAM-737,cama uci electrica,False,False
REG-109345,2026-05-05 02:51:15,medico,cirujano general,sala de operaciones,CAM-331,hospitalaria estandar,True,False
REG-109346,2026-05-05 02:51:50,finanzas,contabilidad,area administrativa,CAM-244,camilla,False,False
REG-109347,2026-05-05 02:52:25,finanzas,contabilidad,sala de operaciones,CAM-101,cama uci electrica,False,False
REG-109348,2026-05-05 02:53:00,finanzas,costos e insumos,finanzas,CAM-577,,True,False
REG-109349,2026-05-05 02:53:35,administrativo,admitido,piso 3 - hospitalizacion,CAM-421,cuna pediatrica,False,True
REG-109350,2026-05-05 02:54:10,administrativo,facturacion,finanzas,CAM-377,camilla de transporte,False,False
REG-109351,2026-05-05 02:54:45,medico,pediatra,uci adultos,CAM-492,camilla,False,False
REG-109352,2026-05-05 02:55:20,finanzas,costos e insumos,area administrativa,CAM-882,cuna pediatrica,True,False
REG-109353,2026-05-05 02:55:55,administrativo,talento humano,area administrativa,CAM-653,camilla,True,False
REG-109354,2026-05-05 02:56:30,finanzas,contabilidad,urgencias,CAM-999,cuna pediatrica,True,False
REG-109355,2026-05-05 02:57:05,administrativo,facturacion,sala de operaciones,CAM-906,camilla,False,False
REG-109356,2026-05-05 02:57:40,medico,urgenciologo,uci pediatria,CAM-428,cuna pediatrica,False,False
REG-109357,2026-05-05 02:58:15,finanzas,contabilidad,finanzas,CAM-606,camilla de transporte,True,False
REG-109358,2026-05-05 02:58:50,medico,urgenciologo,urgencias,CAM-144,hospitalaria estandar,False,False
REG-109359,2026-05-05 02:59:25,administrativo,talento humano,uci adultos,CAM-415,hospitalaria estandar,False,False
REG-109360,2026-05-05 03:00:00,finanzas,contabilidad,pasillo urgencias,CAM-761,cuna pediatrica,False,True
REG-109361,2026-05-05 03:00:35,medico,urgenciologo,sala de operaciones,CAM-978,camilla de transporte,False,False
REG-109362,2026-05-05 03:01:10,medico,,atencion prioritaria,CAM-304,camilla,False,True
REG-109363,2026-05-05 03:01:45,administrativo,talento humano,area administrativa,CAM-125,hospitalaria estandar,True,False
REG-109364,2026-05-05 03:02:20,finanzas,contabilidad,sala de operaciones,CAM-948,camilla,False,False
REG-109365,2026-05-05 03:02:55,finanzas,contabilidad,urgencias,CAM-887,camilla de transporte,False,False
REG-109366,2026-05-05 03:03:30,finanzas,contabilidad,sala de operaciones,CAM-929,hospitalaria estandar,True,False
REG-109367,2026-05-05 03:04:05,finanzas,admitido,sala de operaciones,CAM-282,hospitalaria estandar,False,False
REG-109368,2026-05-05 03:04:40,finanzas,costos e insumos,atencion prioritaria,CAM-596,camilla de transporte,False,True
REG-109369,2026-05-05 03:05:15,finanzas,cirujano general,sala de operaciones,CAM-194,cuna pediatrica,True,False
REG-109370,2026-05-05 03:05:50,administrativo,admitido,atencion prioritaria,CAM-913,camilla,False,False
REG-109371,2026-05-05 03:06:25,administrativo,auditoria medica,urgencias,CAM-805,camilla,False,True
REG-109372,2026-05-05 03:07:00,medico,cirujano,sala de operaciones,CAM-292,cama uci electrica,False,False
REG-109373,2026-05-05 03:07:35,medico,cirujano general,sala de operaciones,CAM-181,hospitalaria estandar,False,False
REG-109374,2026-05-05 03:08:10,finanzas,contabilidad,pasillo urgencias,CAM-285,cama uci electrica,False,True
REG-109375,2026-05-05 03:08:45,finanzas,urgenciologo,sala de operaciones,CAM-236,cuna pediatrica,False,False
REG-109376,2026-05-05 03:09:20,finanzas,contabilidad,urgencias,CAM-380,hospitalaria estandar,False,False
REG-109377,2026-05-05 03:09:55,finanzas,tesoreria,pasillo urgencias,,camilla de transporte,False,True
REG-109378,2026-05-05 03:10:30,medico,cirujano general,atencion prioritaria,CAM-111,cuna pediatrica,False,True
REG-109379,2026-05-05 03:11:05,finanzas,contabilidad,urgencias,CAM-113,cuna pediatrica,False,False
REG-109380,2026-05-05 03:11:40,medico,urgenciologo,atencion prioritaria,CAM-930,hospitalaria estandar,False,True
REG-109381,2026-05-05 03:12:15,finanzas,facturacion,sala de operaciones,CAM-371,cama uci electrica,False,True
REG-109382,2026-05-05 03:12:50,finanzas,tesoreria,uci pediatria,CAM-407,camilla de transporte,False,False
REG-109383,2026-05-05 03:13:25,administrativo,admitido,area administrativa,CAM-633,cama uci electrica,False,True
REG-109384,2026-05-05 03:14:00,finanzas,facturacion,sala de operaciones,CAM-567,hospitalaria estandar,False,False
REG-109385,2026-05-05 03:14:35,finanzas,contabilidad,pasillo urgencias,CAM-620,camilla de transporte,False,False
REG-109386,2026-05-05 03:15:10,finanzas,contabilidad,uci adultos,CAM-448,cama uci electrica,False,True
REG-109387,2026-05-05 03:15:45,administrativo,facturacion,sala de operaciones,CAM-639,cama uci electrica,False,True
REG-109388,2026-05-05 03:16:20,medico,anestesiologo,finanzas,CAM-291,cama uci electrica,True,True
REG-109389,2026-05-05 03:16:55,medico,cirujano,sala de operaciones,CAM-817,hospitalaria estandar,False,True
REG-109390,2026-05-05 03:17:30,administrativo,talento humano,urgencias,CAM-648,cuna pediatrica,False,False
REG-109391,2026-05-05 03:18:05,medico,anestesiologo,sala de operaciones,CAM-537,camilla,False,False
REG-109392,2026-05-05 03:18:40,medico,urgenciologo,pasillo urgencias,CAM-617,cama uci electrica,False,False
REG-109393,2026-05-05 03:19:15,administrativo,talento humano,urgencias,,hospitalaria estandar,False,False
REG-109394,2026-05-05 03:19:50,finanzas,contabilidad,piso 3 - hospitalizacion,CAM-159,cama uci electrica,False,True
REG-109395,2026-05-05 03:20:25,medico,urgenciologo,urgencias,CAM-312,cama uci electrica,False,True
REG-109396,2026-05-05 03:21:00,administrativo,,urgencias,CAM-691,cama uci electrica,False,False
REG-109397,2026-05-05 03:21:35,administrativo,admitido,pasillo urgencias,CAM-921,hospitalaria estandar,True,False
REG-109398,2026-05-05 03:22:10,finanzas,tesoreria,uci pediatria,CAM-644,cuna pediatrica,False,False
REG-109399,2026-05-05 03:22:45,medico,urgenciologo,finanzas,CAM-881,camilla,True,False
REG-109400,2026-05-05 03:23:20,finanzas,costos e insumos,sala de operaciones,CAM-844,camilla de transporte,False,False
REG-109401,2026-05-05 03:23:55,finanzas,costos e insumos,atencion prioritaria,CAM-708,hospitalaria estandar,False,False
REG-109402,2026-05-05 03:24:30,finanzas,contabilidad,uci adultos,CAM-948,camilla,True,False
REG-109403,2026-05-05 03:25:05,finanzas,urgenciologo,sala de operaciones,CAM-869,camilla,True,True
REG-109404,2026-05-05 03:25:40,medico,anestesiologo,finanzas,CAM-605,cama uci electrica,False,False
REG-109405,2026-05-05 03:26:15,medico,cirujano general,atencion prioritaria,CAM-648,hospitalaria estandar,False,True
REG-109406,2026-05-05 03:26:50,finanzas,tesoreria,area administrativa,CAM-429,cama uci electrica,True,False
REG-109407,2026-05-05 03:27:25,administrativo,auditoria medica,urgencias,CAM-740,cuna pediatrica,False,False
REG-109408,2026-05-05 03:28:00,medico,cirujano,sala de operaciones,CAM-837,hospitalaria estandar,True,False
REG-109409,2026-05-05 03:28:35,finanzas,tesoreria,piso 3 - hospitalizacion,CAM-576,camilla de transporte,True,False
REG-109410,2026-05-05 03:29:10,medico,urgenciologo,uci pediatria,CAM-916,cuna pediatrica,False,False
REG-109411,2026-05-05 03:29:45,medico,urgenciologo,atencion prioritaria,CAM-848,cuna pediatrica,True,True
REG-109412,2026-05-05 03:30:20,finanzas,contabilidad,uci pediatria,,camilla,False,True
REG-109413,2026-05-05 03:30:55,medico,anestesiologo,atencion prioritaria,CAM-314,hospitalaria estandar,False,False
REG-109414,2026-05-05 03:31:30,medico,cirujano,pasillo urgencias,CAM-755,camilla de transporte,True,True
REG-109415,2026-05-05 03:32:05,administrativo,admitido,pasillo urgencias,CAM-793,hospitalaria estandar,False,False
REG-109416,2026-05-05 03:32:40,medico,cirujano general,sala de operaciones,CAM-358,cama uci electrica,True,False
REG-109417,2026-05-05 03:33:15,medico,urgenciologo,atencion prioritaria,CAM-139,cama uci electrica,False,True
REG-109418,2026-05-05 03:33:50,administrativo,facturacion,uci adultos,CAM-670,hospitalaria estandar,True,True
REG-109419,2026-05-05 03:34:25,medico,urgenciologo,uci adultos,CAM-259,cama uci electrica,False,False
REG-109420,2026-05-05 03:35:00,administrativo,facturacion,uci pediatria,CAM-813,camilla de transporte,False,False
REG-109421,2026-05-05 03:35:35,finanzas,costos e insumos,sala de operaciones,CAM-895,hospitalaria estandar,False,True
REG-109422,2026-05-05 03:36:10,medico,pediatra,sala de operaciones,CAM-805,camilla,False,True
REG-109423,2026-05-05 03:36:45,finanzas,contabilidad,urgencias,CAM-952,cama uci electrica,False,False
REG-109424,2026-05-05 03:37:20,administrativo,admitido,urgencias,CAM-299,cuna pediatrica,True,True
REG-109425,2026-05-05 03:37:55,finanzas,contabilidad,sala de operaciones,CAM-494,camilla,True,False
REG-109426,2026-05-05 03:38:30,finanzas,tesoreria,area administrativa,,cuna pediatrica,False,True
REG-109427,2026-05-05 03:39:05,medico,anestesiologo,sala de operaciones,CAM-816,cama uci electrica,True,True
REG-109428,2026-05-05 03:39:40,medico,urgenciologo,piso 3 - hospitalizacion,CAM-755,camilla,False,False
REG-109429,2026-05-05 03:40:15,administrativo,facturacion,uci pediatria,CAM-478,hospitalaria estandar,False,True
REG-109430,2026-05-05 03:40:50,finanzas,contabilidad,atencion prioritaria,CAM-612,camilla de transporte,False,True
REG-109431,2026-05-05 03:41:25,finanzas,tesoreria,sala de operaciones,CAM-705,camilla de transporte,False,False
REG-109432,2026-05-05 03:42:00,medico,urgenciologo,urgencias,CAM-312,hospitalaria estandar,False,True
REG-109433,2026-05-05 03:42:35,administrativo,facturacion,finanzas,CAM-493,,False,True
REG-109434,2026-05-05 03:43:10,finanzas,contabilidad,pasillo urgencias,CAM-596,hospitalaria estandar,False,False
REG-109435,2026-05-05 03:43:45,administrativo,admitido,sala de operaciones,CAM-741,hospitalaria estandar,False,False
REG-109436,2026-05-05 03:44:20,medico,pediatra,atencion prioritaria,CAM-975,hospitalaria estandar,True,False
REG-109437,2026-05-05 03:44:55,administrativo,auditoria medica,sala de operaciones,CAM-408,camilla,False,True
REG-109438,2026-05-05 03:45:30,finanzas,tesoreria,sala de operaciones,CAM-734,cama uci electrica,False,False
REG-109439,2026-05-05 03:46:05,finanzas,facturacion,sala de operaciones,CAM-757,hospitalaria estandar,False,True
REG-109440,2026-05-05 03:46:40,finanzas,contabilidad,urgencias,CAM-571,camilla de transporte,True,False
REG-109441,2026-05-05 03:47:15,finanzas,tesoreria,atencion prioritaria,CAM-243,camilla,False,False
REG-109442,2026-05-05 03:47:50,medico,cirujano,atencion prioritaria,CAM-734,,False,False
REG-109443,2026-05-05 03:48:25,administrativo,facturacion,finanzas,CAM-575,camilla,True,False
REG-109444,2026-05-05 03:49:00,finanzas,contabilidad,atencion prioritaria,CAM-439,camilla,True,False
REG-109445,2026-05-05 03:49:35,medico,pediatra,area administrativa,CAM-491,hospitalaria estandar,False,False
REG-109446,2026-05-05 03:50:10,administrativo,facturacion,atencion prioritaria,CAM-115,camilla,False,False
REG-109447,2026-05-05 03:50:45,medico,urgenciologo,urgencias,CAM-292,hospitalaria estandar,False,True
REG-109448,2026-05-05 03:51:20,administrativo,facturacion,urgencias,CAM-433,cama uci electrica,False,False
REG-109449,2026-05-05 03:51:55,administrativo,facturacion,pasillo urgencias,CAM-948,camilla de transporte,False,False
REG-109450,2026-05-05 03:52:30,medico,cirujano general,urgencias,,cuna pediatrica,False,False
REG-109451,2026-05-05 03:53:05,medico,urgenciologo,atencion prioritaria,CAM-324,hospitalaria estandar,False,True
REG-109452,2026-05-05 03:53:40,medico,cirujano,atencion prioritaria,CAM-812,,False,False
REG-109453,2026-05-05 03:54:15,medico,cirujano general,sala de operaciones,CAM-344,hospitalaria estandar,False,False
REG-109454,2026-05-05 03:54:50,administrativo,admitido,uci adultos,CAM-540,camilla de transporte,False,False
REG-109455,2026-05-05 03:55:25,finanzas,costos e insumos,atencion prioritaria,CAM-323,cuna pediatrica,False,False
REG-109456,2026-05-05 03:56:00,medico,cirujano,atencion prioritaria,CAM-695,camilla,False,False
REG-109457,2026-05-05 03:56:35,medico,anestesiologo,atencion prioritaria,CAM-697,cuna pediatrica,True,True
REG-109458,2026-05-05 03:57:10,administrativo,admitido,urgencias,CAM-505,cama uci electrica,False,False
REG-109459,2026-05-05 03:57:45,finanzas,costos e insumos,sala de operaciones,CAM-490,camilla de transporte,False,False
REG-109460,2026-05-05 03:58:20,administrativo,facturacion,pasillo urgencias,CAM-124,cama uci electrica,False,False
REG-109461,2026-05-05 03:58:55,finanzas,tesoreria,atencion prioritaria,CAM-298,cuna pediatrica,False,True
REG-109462,2026-05-05 03:59:30,administrativo,facturacion,urgencias,CAM-836,cuna pediatrica,False,True
REG-109463,2026-05-05 04:00:05,medico,urgenciologo,uci adultos,CAM-395,hospitalaria estandar,False,False
REG-109464,2026-05-05 04:00:40,medico,pediatra,pasillo urgencias,CAM-326,,False,False
REG-109465,2026-05-05 04:01:15,medico,urgenciologo,atencion prioritaria,CAM-819,camilla de transporte,True,False
REG-109466,2026-05-05 04:01:50,finanzas,contabilidad,pasillo urgencias,CAM-565,hospitalaria estandar,False,False
REG-109467,2026-05-05 04:02:25,administrativo,talento humano,urgencias,CAM-832,cuna pediatrica,False,False
REG-109468,2026-05-05 04:03:00,medico,urgenciologo,piso 3 - hospitalizacion,CAM-176,cuna pediatrica,False,False
REG-109469,2026-05-05 04:03:35,administrativo,auditoria medica,urgencias,CAM-236,cuna pediatrica,False,False
REG-109470,2026-05-05 04:04:10,administrativo,facturacion,area administrativa,CAM-819,cuna pediatrica,True,True
REG-109471,2026-05-05 04:04:45,medico,urgenciologo,urgencias,CAM-675,camilla de transporte,True,True
REG-109472,2026-05-05 04:05:20,finanzas,contabilidad,piso 3 - hospitalizacion,CAM-308,cuna pediatrica,True,True
REG-109473,2026-05-05 04:05:55,finanzas,contabilidad,sala de operaciones,CAM-414,cuna pediatrica,False,False
REG-109474,2026-05-05 04:06:30,medico,anestesiologo,uci adultos,CAM-120,cuna pediatrica,False,False
REG-109475,2026-05-05 04:07:05,finanzas,tesoreria,piso 3 - hospitalizacion,CAM-604,camilla de transporte,False,False
REG-109476,2026-05-05 04:07:40,finanzas,facturacion,sala de operaciones,CAM-324,camilla,False,False
REG-109477,2026-05-05 04:08:15,medico,cirujano,urgencias,CAM-119,camilla,False,False
REG-109478,2026-05-05 04:08:50,administrativo,facturacion,uci pediatria,CAM-455,cuna pediatrica,False,False
REG-109479,2026-05-05 04:09:25,administrativo,auditoria medica,uci pediatria,CAM-241,hospitalaria estandar,True,False
REG-109480,2026-05-05 04:10:00,medico,urgenciologo,area administrativa,CAM-663,cuna pediatrica,True,False
REG-109481,2026-05-05 04:10:35,administrativo,admitido,area administrativa,CAM-660,hospitalaria estandar,False,False
REG-109482,2026-05-05 04:11:10,medico,cirujano,sala de operaciones,CAM-530,cama uci electrica,False,False
REG-109483,2026-05-05 04:11:45,medico,cirujano,piso 3 - hospitalizacion,CAM-166,cama uci electrica,False,False
REG-109484,2026-05-05 04:12:20,finanzas,urgenciologo,sala de operaciones,CAM-518,camilla de transporte,False,True
REG-109485,2026-05-05 04:12:55,administrativo,facturacion,finanzas,CAM-348,cama uci electrica,False,True
REG-109486,2026-05-05 04:13:30,finanzas,contabilidad,uci adultos,CAM-738,cama uci electrica,True,False
REG-109487,2026-05-05 04:14:05,medico,anestesiologo,urgencias,,cama uci electrica,False,True
REG-109488,2026-05-05 04:14:40,finanzas,tesoreria,atencion prioritaria,,camilla,True,False
REG-109489,2026-05-05 04:15:15,medico,anestesiologo,uci adultos,CAM-616,cuna pediatrica,False,False
REG-109490,2026-05-05 04:15:50,finanzas,contabilidad,pasillo urgencias,CAM-813,camilla de transporte,True,True
REG-109491,2026-05-05 04:16:25,finanzas,costos e insumos,atencion prioritaria,CAM-725,cuna pediatrica,False,False
REG-109492,2026-05-05 04:17:00,finanzas,contabilidad,atencion prioritaria,CAM-804,cama uci electrica,False,False
REG-109493,2026-05-05 04:17:35,finanzas,contabilidad,uci pediatria,CAM-941,camilla,True,False
REG-109494,2026-05-05 04:18:10,finanzas,contabilidad,finanzas,,camilla de transporte,False,False
REG-109495,2026-05-05 04:18:45,administrativo,facturacion,piso 3 - hospitalizacion,CAM-845,camilla,False,False
REG-109496,2026-05-05 04:19:20,finanzas,costos e insumos,uci adultos,CAM-787,cuna pediatrica,False,False
REG-109497,2026-05-05 04:19:55,finanzas,contabilidad,urgencias,CAM-385,hospitalaria estandar,False,False
REG-109498,2026-05-05 04:20:30,medico,urgenciologo,sala de operaciones,CAM-689,cuna pediatrica,False,True
REG-109499,2026-05-05 04:21:05,medico,pediatra,finanzas,CAM-275,camilla,False,False
REG-109500,2026-05-05 04:21:40,administrativo,talento humano,urgencias,CAM-858,camilla de transporte,True,False
REG-109501,2026-05-05 04:22:15,finanzas,contabilidad,atencion prioritaria,,,True,False
REG-109502,2026-05-05 04:22:50,finanzas,contabilidad,pasillo urgencias,CAM-361,cuna pediatrica,False,True
REG-109503,2026-05-05 04:23:25,finanzas,contabilidad,atencion prioritaria,CAM-517,camilla de transporte,False,False
REG-109504,2026-05-05 04:24:00,finanzas,contabilidad,finanzas,CAM-310,cuna pediatrica,False,False
REG-109505,2026-05-05 04:24:35,medico,anestesiologo,piso 3 - hospitalizacion,CAM-825,camilla de transporte,True,False
REG-109506,2026-05-05 04:25:10,finanzas,contabilidad,urgencias,CAM-363,hospitalaria estandar,False,False
REG-109507,2026-05-05 04:25:45,finanzas,tesoreria,atencion prioritaria,CAM-750,cuna pediatrica,False,False
REG-109508,2026-05-05 04:26:20,medico,anestesiologo,urgencias,CAM-693,camilla,False,True
REG-109509,2026-05-05 04:26:55,finanzas,contabilidad,piso 3 - hospitalizacion,CAM-464,cuna pediatrica,False,False
REG-109510,2026-05-05 04:27:30,medico,urgenciologo,piso 3 - hospitalizacion,CAM-330,camilla de transporte,False,False
REG-109511,2026-05-05 04:28:05,finanzas,talento humano,sala de operaciones,CAM-765,hospitalaria estandar,True,False
REG-109512,2026-05-05 04:28:40,medico,urgenciologo,finanzas,CAM-750,cuna pediatrica,False,False
REG-109513,2026-05-05 04:29:15,medico,cirujano,atencion prioritaria,CAM-509,cuna pediatrica,True,False
REG-109514,2026-05-05 04:29:50,finanzas,tesoreria,atencion prioritaria,CAM-548,cama uci electrica,False,False
REG-109515,2026-05-05 04:30:25,medico,cirujano,urgencias,CAM-404,hospitalaria estandar,False,False
REG-109516,2026-05-05 04:31:00,administrativo,auditoria medica,uci adultos,CAM-837,camilla de transporte,True,False
REG-109517,2026-05-05 04:31:35,finanzas,costos e insumos,urgencias,CAM-753,hospitalaria estandar,True,True
REG-109518,2026-05-05 04:32:10,finanzas,contabilidad,urgencias,CAM-646,camilla de transporte,False,False
REG-109519,2026-05-05 04:32:45,finanzas,urgenciologo,sala de operaciones,CAM-364,cama uci electrica,True,False
REG-109520,2026-05-05 04:33:20,finanzas,tesoreria,uci pediatria,CAM-873,camilla de transporte,True,True
REG-109521,2026-05-05 04:33:55,finanzas,contabilidad,urgencias,CAM-671,camilla de transporte,False,False
REG-109522,2026-05-05 04:34:30,administrativo,facturacion,atencion prioritaria,CAM-791,camilla de transporte,True,False
REG-109523,2026-05-05 04:35:05,medico,anestesiologo,piso 3 - hospitalizacion,CAM-777,camilla de transporte,False,False
REG-109524,2026-05-05 04:35:40,administrativo,facturacion,piso 3 - hospitalizacion,CAM-389,cama uci electrica,False,True
REG-109525,2026-05-05 04:36:15,medico,cirujano,area administrativa,CAM-997,hospitalaria estandar,True,True
REG-109526,2026-05-05 04:36:50,administrativo,admitido,finanzas,CAM-997,,True,True
REG-109527,2026-05-05 04:37:25,administrativo,facturacion,uci pediatria,CAM-445,cuna pediatrica,True,False
REG-109528,2026-05-05 04:38:00,medico,cirujano general,finanzas,CAM-492,camilla,False,False
REG-109529,2026-05-05 04:38:35,finanzas,costos e insumos,atencion prioritaria,CAM-904,camilla de transporte,False,False
REG-109530,2026-05-05 04:39:10,finanzas,contabilidad,atencion prioritaria,CAM-552,camilla de transporte,True,False
REG-109531,2026-05-05 04:39:45,medico,pediatra,area administrativa,CAM-587,camilla,False,False
REG-109532,2026-05-05 04:40:20,administrativo,admitido,finanzas,,hospitalaria estandar,False,False
REG-109533,2026-05-05 04:40:55,finanzas,costos e insumos,sala de operaciones,CAM-514,hospitalaria estandar,False,False
REG-109534,2026-05-05 04:41:30,administrativo,admitido,uci pediatria,CAM-209,camilla de transporte,False,False
REG-109535,2026-05-05 04:42:05,finanzas,tesoreria,sala de operaciones,CAM-563,cama uci electrica,False,True
REG-109536,2026-05-05 04:42:40,medico,urgenciologo,uci adultos,CAM-818,hospitalaria estandar,False,False
REG-109537,2026-05-05 04:43:15,finanzas,costos e insumos,atencion prioritaria,CAM-678,camilla de transporte,False,False
REG-109538,2026-05-05 04:43:50,finanzas,costos e insumos,pasillo urgencias,CAM-983,camilla de transporte,False,False
REG-109539,2026-05-05 04:44:25,medico,urgenciologo,sala de operaciones,,cama uci electrica,False,False
REG-109540,2026-05-05 04:45:00,finanzas,contabilidad,sala de operaciones,CAM-996,camilla,False,False
REG-109541,2026-05-05 04:45:35,medico,,urgencias,CAM-190,cuna pediatrica,False,False
REG-109542,2026-05-05 04:46:10,administrativo,facturacion,uci pediatria,CAM-529,camilla de transporte,False,False
REG-109543,2026-05-05 04:46:45,administrativo,facturacion,urgencias,CAM-407,camilla,True,False
REG-109544,2026-05-05 04:47:20,medico,cirujano general,area administrativa,CAM-199,camilla de transporte,True,False
REG-109545,2026-05-05 04:47:55,medico,,sala de operaciones,CAM-100,cuna pediatrica,False,False
REG-109546,2026-05-05 04:48:30,finanzas,tesoreria,urgencias,CAM-721,hospitalaria estandar,True,True
REG-109547,2026-05-05 04:49:05,administrativo,talento humano,urgencias,CAM-359,cuna pediatrica,False,True
REG-109548,2026-05-05 04:49:40,medico,cirujano general,sala de operaciones,,hospitalaria estandar,False,False
REG-109549,2026-05-05 04:50:15,finanzas,tesoreria,atencion prioritaria,CAM-485,cama uci electrica,True,True
REG-109550,2026-05-05 04:50:50,medico,anestesiologo,urgencias,CAM-480,cuna pediatrica,True,False
REG-109551,2026-05-05 04:51:25,administrativo,facturacion,uci adultos,CAM-703,cama uci electrica,False,False
